,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
1389,256,6.0,13584,32.32434557600209,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,13
1390,512,6.0,13840,32.882389759000944,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,13
1391,1024,6.0,14352,33.900737312000274,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,13
1392,0,3.0,14352,34.03576187699946,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",100,1024,14
1393,1,6.0,14354,34.1744332720009,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1394,2,6.0,14355,34.311282204002055,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1395,4,6.0,14357,34.44848786500006,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1396,8,6.0,14361,34.589483593001205,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1397,16,6.0,14369,34.737206044999766,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1398,32,6.0,14385,34.899296832998516,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1399,64,6.0,14417,35.09166216000085,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1400,128,6.0,14481,35.339739495000686,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1401,256,6.0,14609,35.69716121500096,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1402,512,6.0,14865,36.301626647000376,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1403,1024,6.0,15377,37.37473946099999,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,14
1404,0,1.0,15377,37.51029600499896,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",100,1024,15
1405,1,3.0,15379,37.64839665099862,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",100,1024,15
1406,2,3.0,15380,37.78847156700067,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",100,1024,15
1407,4,4.0,15383,37.93006678399979,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,15
1408,8,4.0,15387,38.076654509000946,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,15
1409,16,4.0,15395,38.23190937500112,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,15
1410,32,4.0,15411,38.40139632499995,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,15
1411,64,4.0,15443,38.59671299399997,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,15
1412,128,4.0,15507,38.85198072300045,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,15
1413,256,4.0,15635,39.24332831200081,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,15
1414,512,4.0,15891,39.86360460300057,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,15
1415,1024,4.0,16403,41.0123025339999,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,15
1416,0,1.0,16403,41.150453944999754,"[np.int64(1), np.int64(0), np.int64(0), np.int64(1)]",100,1024,16
1417,1,1.0,16404,41.293323639001756,"[np.int64(1), np.int64(0), np.int64(0), np.int64(1)]",100,1024,16
1418,2,1.0,16405,41.43872189100148,"[np.int64(1), np.int64(0), np.int64(0), np.int64(1)]",100,1024,16
1419,4,2.0,16408,41.58356677299889,"[np.int64(1), np.int64(1), np.int64(0), np.int64(1)]",100,1024,16
1420,8,6.0,16413,41.73508224300167,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,16
1421,16,6.0,16421,41.89536405800027,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,16
1422,32,6.0,16437,42.066734201001964,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,16
1423,64,6.0,16469,42.270770737999555,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,16
1424,128,6.0,16533,42.53671755799951,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,16
1425,256,6.0,16661,42.92694659400149,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,16
1426,512,6.0,16917,43.588519472999906,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,16
1427,1024,6.0,17429,44.815153731000464,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,16
1428,0,1.0,17429,44.95641285600141,"[np.int64(1), np.int64(0), np.int64(0), np.int64(1)]",100,1024,17
1429,1,2.0,17431,45.103829702999064,"[np.int64(1), np.int64(1), np.int64(0), np.int64(1)]",100,1024,17
1430,2,6.0,17433,45.24601798900039,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,17
1431,4,6.0,17435,45.392163307999,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,17
1432,8,6.0,17439,45.53910228099994,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,17
1433,16,6.0,17447,45.69446802600214,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,17
1434,32,6.0,17463,45.869601334001345,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,17
1435,64,6.0,17495,46.07994996100024,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,17
1436,128,6.0,17559,46.368189183998766,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,17
1437,256,6.0,17687,46.7780084900005,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,17
1438,512,6.0,17943,47.49254416700205,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,17
1439,1024,6.0,18455,48.81033786199987,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,17
1440,0,0.0,18455,48.953351373998885,"[np.int64(0), np.int64(1), np.int64(0), np.int64(1)]",100,1024,18
1441,1,2.0,18457,49.09635937300118,"[np.int64(1), np.int64(1), np.int64(0), np.int64(1)]",100,1024,18
1442,2,6.0,18459,49.24172212900157,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,18
1443,4,6.0,18461,49.38853627000208,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,18
1444,8,6.0,18465,49.53621349700188,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,18
1445,16,6.0,18473,49.69635622200076,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,18
1446,32,6.0,18489,49.8765151660009,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,18
1447,64,6.0,18521,50.09443819900116,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,18
1448,128,6.0,18585,50.388158153000404,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,18
1449,256,6.0,18713,50.819986329999665,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,18
1450,512,6.0,18969,51.56272422099937,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,18
1451,1024,6.0,19481,52.91952636299902,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,18
1452,0,1.0,19481,53.06152381100037,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",100,1024,19
1453,1,1.0,19482,53.20654418900085,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",100,1024,19
1454,2,1.0,19483,53.354070499000954,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",100,1024,19
1455,4,4.0,19486,53.500038302001485,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,19
1456,8,4.0,19490,53.65087604099972,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,19
1457,16,4.0,19498,53.810999544999504,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,19
1458,32,4.0,19514,53.98993336100102,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,19
1459,64,4.0,19546,54.216755113000545,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,19
1460,128,4.0,19610,54.52219933699962,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,19
1461,256,4.0,19738,54.979650242999924,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,19
1462,512,4.0,19994,55.77439841100204,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,19
1463,1024,4.0,20506,57.23106501800066,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,19
1464,0,1.0,20506,57.37402996699893,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",100,1024,20
1465,1,1.0,20507,57.52204231599899,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",100,1024,20
1466,2,1.0,20508,57.66654435700184,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",100,1024,20
1467,4,1.0,20510,57.81397720899986,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",100,1024,20
1468,8,4.0,20515,57.968275276001805,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,20
1469,16,4.0,20523,58.13909399000113,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,20
1470,32,4.0,20539,58.328797202000715,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,20
1471,64,4.0,20571,58.55758566100121,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,20
1472,128,4.0,20635,58.87087047000023,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,20
1473,256,4.0,20763,59.357298015002016,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,20
1474,512,4.0,21019,60.15787198099861,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,20
1475,1024,4.0,21531,61.65118862199961,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,20
1476,0,1.0,21531,61.79419076599879,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",100,1024,21
1477,1,2.0,21533,61.93972465800107,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",100,1024,21
1478,2,2.0,21534,62.08536781300063,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",100,1024,21
1479,4,2.0,21536,62.23375727700113,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",100,1024,21
1480,8,4.0,21541,62.390219090000755,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,21
1481,16,4.0,21549,62.555818434000685,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,21
1482,32,4.0,21565,62.74120318600035,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,21
1483,64,4.0,21597,62.967461704000016,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,21
1484,128,4.0,21661,63.282466441,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,21
1485,256,4.0,21789,63.76146871200035,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,21
1486,512,4.0,22045,64.58814066000195,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,21
1487,1024,4.0,22557,66.11630084400167,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,21
1488,0,6.0,22557,66.2594514199991,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1489,1,6.0,22558,66.40855721600019,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1490,2,6.0,22559,66.55614858500121,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1491,4,6.0,22561,66.7044788839994,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1492,8,6.0,22565,66.85709571899861,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1493,16,6.0,22573,67.02270602399949,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1494,32,6.0,22589,67.20997207300024,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1495,64,6.0,22621,67.44581100900177,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1496,128,6.0,22685,67.76417528599995,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1497,256,6.0,22813,68.25889459999962,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1498,512,6.0,23069,69.11030221699912,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1499,1024,6.0,23581,70.71143502600171,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,22
1500,0,0.0,23581,70.85557061800137,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",100,1024,23
1501,1,1.0,23583,71.00243063800008,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",100,1024,23
1502,2,2.0,23585,71.15085841900145,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",100,1024,23
1503,4,4.0,23588,71.30254565400173,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,23
1504,8,4.0,23592,71.46205779600132,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,23
1505,16,4.0,23600,71.63014849500178,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,23
1506,32,4.0,23616,71.82182327400005,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,23
1507,64,4.0,23648,72.05800757000179,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,23
1508,128,4.0,23712,72.40363209299903,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,23
1509,256,4.0,23840,72.91665738600204,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,23
1510,512,4.0,24096,73.80879015499886,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,23
1511,1024,4.0,24608,75.48661266400086,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,23
1512,0,3.0,24608,75.64096417299879,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",100,1024,24
1513,1,3.0,24609,75.79082423799991,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",100,1024,24
1514,2,4.0,24611,75.93961497499913,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,24
1515,4,4.0,24613,76.09250256700034,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,24
1516,8,4.0,24617,76.25048112800141,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,24
1517,16,4.0,24625,76.42288799100061,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,24
1518,32,4.0,24641,76.61881126099979,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,24
1519,64,4.0,24673,76.86040701399907,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,24
1520,128,4.0,24737,77.20175150900104,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,24
1521,256,4.0,24865,77.75336356700063,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,24
1522,512,4.0,25121,78.70325946899902,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,24
1523,1024,4.0,25633,80.51433124799951,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,24
1524,0,3.0,25633,80.66648423199877,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",100,1024,25
1525,1,6.0,25635,80.8205755300005,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1526,2,6.0,25636,80.97358781499861,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1527,4,6.0,25638,81.13497390300108,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1528,8,6.0,25642,81.29766859300071,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1529,16,6.0,25650,81.47572822100119,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1530,32,6.0,25666,81.68010584299918,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1531,64,6.0,25698,81.9375146780003,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1532,128,6.0,25762,82.32067229899985,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1533,256,6.0,25890,82.94133480100209,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1534,512,6.0,26146,84.0279723470012,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1535,1024,6.0,26658,85.93688639399988,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,25
1536,0,6.0,26658,86.08782741599862,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1537,1,6.0,26659,86.24291860599988,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1538,2,6.0,26660,86.39520317699862,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1539,4,6.0,26662,86.56464667800174,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1540,8,6.0,26666,86.72981333600183,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1541,16,6.0,26674,86.90965568300089,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1542,32,6.0,26690,87.11490918300115,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1543,64,6.0,26722,87.38195984200138,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1544,128,6.0,26786,87.7722377809987,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1545,256,6.0,26914,88.3524801320018,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1546,512,6.0,27170,89.4130011160014,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1547,1024,6.0,27682,91.32194516900199,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,26
1548,0,0.0,27682,91.47276848299953,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",100,1024,27
1549,1,0.0,27683,91.62911547800104,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",100,1024,27
1550,2,0.0,27684,91.78782964000129,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",100,1024,27
1551,4,1.0,27687,91.95312693300002,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",100,1024,27
1552,8,2.0,27692,92.12191536699902,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",100,1024,27
1553,16,4.0,27701,92.30432706400097,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,27
1554,32,4.0,27717,92.51669631299956,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,27
1555,64,4.0,27749,92.78406415200152,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,27
1556,128,4.0,27813,93.16028808000192,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,27
1557,256,4.0,27941,93.77419676299905,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,27
1558,512,4.0,28197,94.84343276599975,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,27
1559,1024,4.0,28709,96.7903406430014,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,27
1560,0,4.0,28709,96.94044215400208,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1561,1,4.0,28710,97.09441927900116,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1562,2,4.0,28711,97.25950145599927,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1563,4,4.0,28713,97.42704674400011,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1564,8,4.0,28717,97.59563968799921,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1565,16,4.0,28725,97.77553057100158,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1566,32,4.0,28741,97.98368107799979,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1567,64,4.0,28773,98.24946285600163,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1568,128,4.0,28837,98.66452670700164,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1569,256,4.0,28965,99.28147430099852,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1570,512,4.0,29221,100.37469057699855,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1571,1024,4.0,29733,102.39426267499948,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,28
1572,0,1.0,29733,102.54897125899879,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",100,1024,29
1573,1,1.0,29734,102.7090875870017,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",100,1024,29
1574,2,1.0,29735,102.8661143390018,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",100,1024,29
1575,4,1.0,29737,103.02673721099927,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",100,1024,29
1576,8,4.0,29742,103.19434507800179,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,29
1577,16,4.0,29750,103.37405472899991,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,29
1578,32,4.0,29766,103.59670910000204,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,29
1579,64,4.0,29798,103.86829912900066,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,29
1580,128,4.0,29862,104.26639561800039,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,29
1581,256,4.0,29990,104.93691759099966,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,29
1582,512,4.0,30246,106.04670415700093,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,29
1583,1024,4.0,30758,108.13379793100103,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,29
1584,0,0.0,30758,108.28690557200025,"[np.int64(0), np.int64(0), np.int64(0), np.int64(1)]",100,1024,30
1585,1,4.0,30760,108.44409534399892,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,30
1586,2,4.0,30761,108.60328386900073,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,30
1587,4,4.0,30763,108.76701187599974,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,30
1588,8,4.0,30767,108.9350633590002,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,30
1589,16,4.0,30775,109.11864711900125,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,30
1590,32,4.0,30791,109.33802092900078,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,30
1591,64,4.0,30823,109.62234365399854,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,30
